inv_nr	page_no	langs	page_text	url
1076	223	es	a folio 711 Corte delrei china, e. Buij quiroeste amno desem parar. Pa quim V Ve nsce alanquim Prohiber onselo los mandarines, van Aevuando los solda dos arriua, a Delear conel tasta ro, Por lascostas de china andauam este anno muchos &aponts rouando Un china pirata andaua con ochenta Vancons q' se Intitusana Reij dachina, portodas Eltas Ra¬ cones nilos mercadores seatrieuen à salir nilos mandarimns los deixam con la facibia: ad quesolian V'Veniendo pocos Vlaglata siendo muisa benderam pe loque quitirem Eltratto sebeluera en Rouo Ysin sentir las hassen das seacavaran  Ia grimneig al Raon porg consiene con brusdad pons Aemedio Esqoiq Eholandis quire funtar en La dicha Usla, elnoauer fundado Espor noavole Veni do liunca deolanda laqual esta aguardando su Intento Esfundar en ladicha Isla en Viente Iquarogrados Vircon Guarmada Vatemonisar aschina distruimdo sus nauiros acques a Vatemoris an do las cindadis loto hecho lisdira sequirren conil paz Ougera Chos temidos biendo que P Onagarte Entra El tartaro I por Elmar eldicho olandes los Oprime, Responderao que Paz conel qual (quies loque quierem) Pues poderan q nopasse hilo de Roga amanila yorg todos Cos gecorure quitar a ias Vacendas, q Vaij an ala hila hermossa Vleuen sous Mercadorias que ali scle compraran, derus disto dina cdij de Xapam qe pa tre¬ ne abientr eltratre dechina con la Isla hermossa qe vayan alla wrdes los naurs de los mes. cadores di Rapon q El Vra conilles Ues hara escorta quoardia Ique asi lo mucso queganan los estran xeros, en su Pino loganaran sus bassalos lo qual ehreij de Xa: pon tine meessidad Iussava Elrato de Xagon con Macao, senara maspl la sunda Ipara las demas fatorias suijas Ipara olanda to do lo que quissere conisto quita Elvato a Manila, Isialgum nauro dechina quissisa passar a Manila confacitr: dad losabra Vio cogera pus estara encl passo p donde ande gassar Inisolo manila que dara sin trato puro Macao Vooda la India sinil qual noso poderan sustentar El: Reij de Japon Viendo dequanto Vtilicdad le Escholandis naij duda sino q' le conce¬ dera tudo lo que Pedivere en hordem: A Conteruar il dicho trato Elolandis le In: formara q Enpremitir asus bassattos Vengam a Manila conharina Poluara Thicro¬ es para hasser querra al dicho olands Equitarle el dicho comercio Vrato dila dicha Zola con Rapon q mande asus bassalos no Passem mas amanita con las dichas municio nes Ino aidueda sino q lo mandara quos hes ensu Vilidad, Veltrato a cauado ono podrat hechar elenemigo dila dicha Isla osera cifisulresso reon grandes gostes Zeon diffical tad sepodhan conceruar Macao la India Malucco Imparticularestus Vlas Enporta pues con mucha Breurcdad ob jetar tan gran mal Idano por q. quanto massecdilate la Tierra sera Mais im possibilitada, Indo eltratto cada dia amenos Epodria sex el enemigo funde mas preste que penssames ni con vinne hir abogear, Indo Junta, mente a fundar porq Elolandes Vel Napon lo ande sauer Iseruira de Hlamarlos para qe funcem primeiro à n Com buene quis hasser En furte en la zela hermossa en la parte Hamada Tamangestale Mexor amanila fundar enesta Isla q noenel linar Oemqual quen outraparto de las cortas dishima por las Racons sequinte	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0223
1076	226	es	  Vlimamente sea mucho ade aduestinghj gor nofundar nesohys con bree dad el enenigo pr¬ da primeiro osera im pasrible hecharlo fuera por q El se fortificara mucho ab n q dexe Otr as furcas de menas im portancia Vuendo qe lon esta Eessnor detrato dechina, I de Xapa n Idistruije a manila molucco Macao Vla india Vlog mas es desintir gsera gerdi da de muisas almas delo qual to do informado Ereij Muestrosnor buendo sus hierrag Perdidas Oengrande aprito Ibtando quoan apoca cebta sepodria aver nuetro Remedio noaij duda sino quelo sentira mucho Emcomende al gouermador deles san: gleis sapiese sia Via algum questa enla diosa Isla, heesa la deligenia mestes: pondio q' ebtaua Uno solo asia laparte dachina  lncoaioms Ique Elanopr. Isado estauo enel olandes comtres naures suijes Itreijnta de Xapones & que de (: hina en Enbarcaciones pequenas les truseron Maiha hamenda alum brenss Els para q com trenge sepenga. Reme dis atant malcomo nes aMenasq  mige dellarado suio 	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0226
1076	240	pt	Nas ten Rise. quraryj. boganho ertor. Ootino mais breue. Cecem man emadiade vomo seve cadadia por Experiencia - 2o Podiave a Rleerar q'os mandarius pelle dezeso que tem & proueste des portuquezes. la icem quenad deixem Vie fato. peraque Vas acantas. ermo Tempre. aeque de Respentem. qrepest. G. os Magistraues. and em procurar quanto goderem. G. rn vad os portnqueses. porem. de pois que Vicem. ge stas Niss Rezoluers. ad illes mesme ^ n ens Solicitar osqueues. aq Vensam. Etragad fazendas. pera pagarem os dicites ao Reij porge esta Ja Emerstume. Renderem. os direiers das fazendas que comprad. os porauque les certa cntia. de Milsares de tacis, e faltanas. Esses se imputa a Negligencia do Haytar. ldviq eom iss erve, Cassy aelles eomiem Solicitar os quenes. efarer qe Venham. bist he couza Sorta. esabida, Epor Essa cauza quande faltavas navios da india Conne pouers direites. Lera que acentia Viere insta botanad mais aos nanios. qe Medliam. Ou. p butravia para g. e. Enad onnesse falta ne acostumade, come o leij sostenta. as armadas. O soldates qua desta 3. Prouincia - 3 Viosse por ex periencia quandte nas forad alquae Vezes, ceme fori ne Anmne de dem Paullo, Coutras. q. Veijo mais fazendas. do Ordinario - 4 quande La nad Vad Vem aguij cadadia Calem das Lanttas: des quenus qe sedespacham) in finitas bareas de Hiser, com Varias fazendar, cemo sevé & Experiencia, Cesse he omod. evinq Muytas Vezes ees & quaro, sine nauios. q vad noecats SeNegoecam som Be faltarem fazenda. Q que partem lantes de Viren as Lanteas, Cestas Loresar de Pisee. comfazendar sad des chinas procuradas corg' nad Sedespacham, nem pagad diroyers. Epera seu seguee. se Negoieam com osquoarda domar. , C'interessad muito Misse - 5o. as fazendas que de dentro. do Neine Warem os mer= eadrres. at se cantad crmo se cedar, Pietros, Pevus, Couro q' os portugueres Vad acompraz acqpead, forcosa mente. adeter Expediente. Q q nad torna ahiz pera dentro, Nem tem outro Senad este de Machas. nad inde la os portuquezes, Epesto qe os corretores de zo Jam q Vam os portiqueres (pera ganharem suas cervetagens. sende Medianeijros. Excre os de dentro. los portuqueses porem os queues de credite folgad q ad Vas os portuqueres Qq' vda aquela fazenda. Bhes Entregad osdedentro. efiam delles. pera trazerem a Machad deg os queuedz 6 Jtem grande interese - 6- Toda afazenda 9 Vem a Macsav. nad tornadaguij pr Cantam ontraVes. mar aguij se sa degastar pq:oe aque Veo Lespaesada ade tornar apagar di= reites. Em cantam. P ser e stume pagarem. quande Entrad, E saij, Oque he grande perala Pois Ja tinsalpagosua Ves quand primeiro Cntrou. Equands pera qua sahis, Ea gora, outra Cimtrada, Caque Veijo furtada nad pode hire jae. porq sedesebre pornadestar no Regist. Cassij vla aqui fica, Canda Rogande com Ella pellas portas. a Vvende A Bundancia na Terra. comque os pobres Sepodem Remedeaz. 7 quande se vaij àcantal Vas Somentes os Niers. Nam trinta homes. qe Lenad' Sobressij was Ocabeaal bessel Se aproneitam, a sombrade alseo, Cos pobres Padecem por nad poderem sir, ese sad Caza= muitepior, Ea dos ^ genta da terva nad nes deixam, porem nad indos tude vem a Machar. Emabundan= Eia, Caqui fica. Cos Niers. Empregam, Cospobres acsas Remedie, Eemprestimes debz chinas f had goden Vender mas, Ese ve or antinua Reperieneca d' quands se van acautas	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0240
1076	691	es	Willij sersientrs Zoebenta Zocho. Janocas Idevz Inne¬ ue. gantas Imelia dea Ros. Limpio apreziadas Las Mil I Losientas Isingnoenta, Zeres fanepas. Ptrinta Zoche gantas. Imedia de Mar q Recibieron. des de Elano demil Iseis cieners Idies asta El demil Iseis cieners Idiesaceisz adies gantas p hun beston. qe Montan. Wesmil Inueue Pessos. Thum tomin, Hlas quinientas Perinta Iquatro. Sanepas. I Veinte Inieue Gantas. Restantes. q Rezinie= ron, des de Eland de Mil Iseis cientrs Idesaciete asta Oy dia de la fecha. a bcho gantas. al reston & Montan mil Isiete Sienbe. Itres pestos. Seis tominis Iseis granos. que suntrs eon las de a Riba son tedes quatro Mil z Seis cientes Idosse Pessos Siete Tomonis Iseri granos Sietesienta. Equerenta Iquatro a Robas de Biscoeho Idose Li¬ bras. apremadas a quatorie. Rs. La a Roba montan mil I trecientrs. Idos pesos. Niete tomonis. Veinte Itvesmil Equinientas Perecinta gantas de lino. de La ctierra. Las Veinte Ehun Mil Ierezientas Inouenta Z dos. gantas Imedia qe selos dieron des de El dicho ano demil Iseis cientes Idies asta el demil Iseriscientrs Ilies Iseis preciador adoce gantus al trston. 9 Montan Ocho cientrs Inouenta Ihun Pesso. dos tomines. Pdies granos, Ilas dos mil Deiento Z Areinta Zeiete gantae Emedia Restantes q se les dievondes. de el and demil Iscis cientrs I dezaciete alta oij dia de la Jecha. a Pressiado. a Diez gantas. al toston que Montan ciento Iseis Pessos D siete Tomonis, los quales P untes. con las dichos Ocho cieners Inoventa Thuno Pessos dos to¬ monis, Idies granos. Son gortrlo. Monecientrs Inoventa Z ocho Pettos. hun Tomin. Idies granos.	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0691
1076	693	es	Delcomplimient. de lo quemas Oasio La Licha su Casra se Lepago. Em dinero. Por lo qual sinque su Magestad. Nom Pago. de ali en ade lante mas alquillez por aller complacs. La dicha cassa se les carga a los dichas fatores. El mismo al quisses de trecientes Ptreinta Pescas. al and del tiempo qe. Oenieron mas. En la dicha cassa des de El Veinte Isiette de henero. de mil Isciscients Zonce quede xo Et licho Pe= Layo, hernandis. Aldicho al quiller asta catoece de agosto. demil Isciscienbes Idoce que las dichos fatoris Te panaron à los entressue slos de la cassa des fator francisco franco. Zel dicho tiempo. hes hun ano Idocientrs dias Zala dicha Racon le trecientrs Isinquenta Lesos. por ano Montan quinientes Zeoventa Ihum Pessos Isiete tomine3. Ides granos q suntos. conlos dichos ciento Isessenta Locho Pessos quatro tominez I Muenegranos Librador al dicho Ee Mayo Hernandes Soman por tedos Siete cientrs Idies Piessos. des Romine3. Zonze Por oero Pliego dequenta del a quiller de la cassa del fator fran. franco que Esta Junto al conliento. de san franc. desta ciudaa parese que los altos. de la dicha cassa Estauan alquilladas para la Divienda de los eachilles Servenates Precioneros quando los dichos fatores. se Pazaron a la dicha cassa alquil landocleh Para su Vinienda. Los a Lozientes Baxes della Ipor Ellos se aerecientaron sinquenta Pessos sopre El alquiller quedeantes. ganaua, Hlos dichos Sinquoenta Pestor corrieron Ise fueron Librando des de quinze de agotto. aemil Iseis cienors Idoce asta guatorce de agosto, demil Iseis cientes. Idues Inueue con Eldemas. alquiller que El dicho tiempo. hase siete anas Emontan Trecientes Dsinquenta Lessos. Ansin Mino conta que El General Pansso Pracarden sele adado Pera su sustento. I Bestia. C Meltiengo. que fue granos	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0693
1076	708	es	Obligacion que otorgaron El gene. y fatores de la armada Olandeza, porsi y los de mas Prizioneros, En qu se obligaron a Pagar a su Maqd. E valor dello que se les diesse para su sustinto otorgado a 7 de agte. de 1612: ans.  d Hont na  Cmy	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1076_0708
1108	746	ms	Silangacan Kendirij. Derij Padr itoulah tuancou Gouernador Aertus Gijsels sama daen orang caija, jang terhoucom jans terhoucom dezij Bendar souda tdil acan, tetapij tida bole mamandanccan capada orano boudij pacal Begini, hanja patout houcom can dengan sausura trat daen mattij juga, agar jadij depertij tchermin capade orano Cain njatta, Lacri souda prijxa daen moaffacad, verij Pada Cornelis van outhooren grantican fiscael pounja mintahan tido hares acan tahan orana tahan orano boudij nacal pounja ber¬ pcatan Begini, hanja berguna antarcan capada caam patnja demanna ada tampat capada sansara orang nacal, maca de„ Ditou sourohcan caampatnja ini taxecan cartas ampat pangal maca deri cartas ampat panral itou, tatapij ada satou tanda Derij mattij, Lamon Siappa pounja ontonx te hilaca bartumucan itou bareanja iadij mattij, welac kin djicalou appa tanganja souda boatcan Parcara ini, itoulat crat coudengcan daulo Comediam tatacan Lehernja poutos dengan Padam: tourot can mattij, maca, Capalanja taroucan de attas tiang Caijo, he Bapahijn tarou de baua Capal anja, hanja tamanja Pain tiga orang jadij hamba capada Compania. Beritoula souda terhoucom dalam Cotta Ambon 22 Marij derij Bulang januarius taon 1633. Derij Pada nama Orang terhoucom Secalien Tuancou Gouernader Gijsels Aertus gantican jouga, Laci njau camij tatapij pou camij tida Cauasons	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1108_0746
1125	793	pt	H Malaad dae Batalhar Cina riol 111  Emn dez demaijo chegou a Haprassa hua Embarcas sa oo. La Bahia naqual me auiza o gouerna dorgeral Em como os ollandezes com achegada de dstes mil homes quethe uieras de Socorro a Cargo de Henrique de Nasao comete¬ rae comtode op oder o Porte de Caluo, Ehmazao hu. for= lenesse som quatro centes sol clades quene lle E stauao,L of onde de Banhol Cicaualomamars geneedaterra Emsengippe Largands adsnimigo dete de aquella Cappitania, hcomo nad tem embarass nella deuequezer executar ointents comqueventg hede semnenar mais pras¬ sas neste Estade, restaesta taô mat socernida detuedi, E al ta de Soldades, Como tenho per muptas uezes Represen= sade a 8 Mage. que sepode lemer muijts pleque & legte. Sira seruido d'amandar socorrer comsoldadis Caze de me Mte. demenomear nella sucessor q a Catta de Pau de comq meacho menao da lugar ana lapo der Seruir at Me: Comodezeis Poe qouerna dorxas tenhe muijtas uvzes essrite ma socona aox nunca me ha de Cerid. Westes d. Esach Licapesta de Ose Sarsesannes &C Me de Canipro 30, de maijo 1637  Demiran La Eenriques	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1125_0793
1125	804	pt	 Alquamsar, esta qua pibania pro. hu dos fis Compom disa que Aldea dis imdivs Nas Na de ministré Is paares da Companhia senas cleriqs que ua pi ds Lopes pr Adita Aldea ceque La Cig aesterraars, bempode vi Niso guassar per Minhe Comfa Alqua sousa que testa manr Mos Montar Actes esende que ffiqué Is parres se. dos imdivs Nas per que senere, per cles Auera Mars susesos em sevilix Acabasa de capilas beme dixeila mr. Hel Reijg Is dictes pars sempre cairus Nestes estes dobas bra Til Souvidor fer la HoCaboeOs fishos Comele Arie sepodiai lomar Oenemigs-que na nderai per tera migos Nestasidade emteresans se Asig O Ris deio Enr serabimads seds des inemigos per Relas de Com bralarem Comites= Is que mais podem na lirca faherem Ccristars Nours capitais Ooquidor G pou deyasa e Alem emseiret Ome Alixandre du que deseu trira Is mi shores da terra que ele nav tem sulpa Nesta Al tura esta Onegos is devs Nos ste da quos liure de redsres-que Mos venden perdr¬ Arm Obraga Os dersem pas Bmo The deseis Piesera  deim Amige Jim Lobes Serge     	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1125_0804
1125	823	pt	"De Linho groso Aertendo Vendelo Antes que me en barge eo Procedits que togar ach Deixalo Emdinheizo Gnmao de maisin de seura pera o Carregar Con forme Dauizo de lm. leque Rogar ads nosso irmao Heavizo Homandazei eleudrei Emonauto Enque Pertendo Six, dito pano sefor a Rezoado dei Nara proueito nas seoferce outro qae Deobacs. Semos Em 28 de Corsente C  Joi deos, servids tazer Engaz onavie do M anu dias deponte que Htimei, nele nax. ui Carta des m aque Jouvise dexres sonder porseren antigas permita dess dar asaude aVm. que dezeia „ ditto nauis Comisa oije Ades Carregar casim nax dico seza que reazen alqua Auazia osuinhos oumerma, sei dizer, que seuiera Emtengo de Cresma sevendera diferente mente „ seosvinha foren bont nad du xaras desevender porque omo scessera pornavio de Compp. denaus eha de vazer detudo hun pouge Le nese sario terse des treboid Audo oque for posiuel etei defazer muito porque afruita sevenda Enbreue masnas seposiuel entad pou go tenpo uenderse tanta Cantidade mas farsea, omi ther que cudes & osa Leites uen enpresos que dei Narax provelto Casim isto Como tudo omais como digo sefara Endinheiro omais Enbreue que for prireer Marestou rendo quenavios de Compée. de naus edogato nad Eidd detardar ehad detrazer muita Canti dade De Vinhos, easin sera forsads uinds muitos, cosque Cu tiver ou poreseren somenos ou prauer, muites na terra algunt Conque meaire sera forsado navegalos emCompp de autt dias Pera ango la ouementro que me pareser, ijsto secntende auendo muitos cos que uierem na  tendo uasal porque mais gers agi 2 que lmangola  3n ebin sei queoque dagi uai aangsla nox deixa prouiito mas Como dico sixa nesesario nanegalbs nas Auends outeo Remedio Vuis quelm; mees Creue Cmuitos daterra Ligen nad esta a Cort Pera sepasar Ae la eserto nad sei oquefasa es Cotha des omi ther quenas sei deli berarme eNcis que semedeue oye mitsoi de 28O lb quere muita faes Clera figii por detras leuver que aquemhade figar a Co branca nax he muito solicio quesoisto memite padents„ tanben ueio oque te alm Ven Deuends saluador desa quere din hiro Emegiza naso poder Remedeur sends que aqt meache faxei= nisto centuds, equelsm. uexa, etan hen ueis quelm. seenperla, nesta grasa por meforzer M. eeues fou bem noque thees reui a serga da Comicald e Como ijsto enpnta di n  nas gizeka figara Vni phaixo eijadigo que tromara mnauis de aueizo entenpo quesa luador Correia, estiuase aqui porque Comsua Prezensa sedaria Cor aosat & sendo que reu sique sem duuida meixei EmComp da mr nau dico ne la een Compp de 2 mais on 3 quescesperad de forsa porque fegand sei Cobrarei mither De 12O lb quehe dinhuirs nax ueis deque mai o faca quarde Deol Vartri Crmas de . m drs"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1125_0823
1125	837	es	Japennas Las Vellas Sacodidas enal Jofra Las agoas sedicidem quoando Bolando de la fuerca heridas pielago VndsBo los Galeones Midem ansij todos avses Repetidas descubro lanaué Fiscal ade ReBidem las fuercas de limigo Luterano Longo fieego aun Raijo deVulcano. Disparanse los Mas Rumor Prouocan daij a sombro a lanaue publico querra Lagente animan a Rebato tocan pierdem las ancoras la Bettaua perra a Medrontados huijen a Jrida enúocan los nuestros Repitem arma etpana cerra. de la nimo qvalor de Mis soldados ligera mente los raijos dis parados frueme senor elimigo huijindo. Ja la aurora Venia a rebslando ij lapoluora elcielo escurecendo Las balas losnaues destrocando com palanchetas lasxareia, debtruindo la Bettaua soberba & Milhando que tanto que Mij capitana Inclinaua Laproa toda olanda sevMillaua. 8 Bien Los Vibtes Senor con Vuestros oijos ijcomo las dies naues mehuijeron con a las libertaron Sus despoijos sino ae llos Inaues os traxeron de la Sangre los clexe atodos Roijos Ilos que ellos senhor a myj hizeron. fue hun Muerto solo ydos heridos Jonze en los galeones Repartidos Dialgunos de los nuestros nelle Garan no sue porfalta no de Capitane sue porque el timon nogovernaran que todos andaran besarres Igolare 3:	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1125_0837
1125	845	es	Jagennas Cas Vellas Jacodida en alJofra Cas a Goas sexeuidem quoando bolando dela fueria hevida 3 Chielago Vndozo los Galeones Midem ansij todos a Voses repetidaz descubro Tanaue Fisccal a do Rezidem Las Cuercas del Jnigo luterano pongo suego avn Raio de vulcano, Disparanse los Mas Rumor Prouocan daij a sombro a lanaue publicca Guerra Lagente animan a Rebato tocan Pierden las ancoras la Bettaua Perro. a Medrontados huijsen aJuda en Vocan Los Nuestros Repitem arma Easpana cerra Celanimo ijvalh demis soldades Sigera mente les Raios dis paraces  ueme Tenor el mmigo huijindo Ja la aurora venia a re bolando ij laposuara elcielo escuriciendo Las balas los Naues destrocando com Palanchetas las pareias destruijendo la Bettaua soberba V Mishando Gue tanto que mij capitana Inclinaua La Proa toda olanda Cermillana x  Bien los Vistes Senor eon Vuestros oijes Iiomo las dies naues me hujeron. con a las libertaron sus des Pojes 2.	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1125_0845
1128	533	pt	"Mustrissiono sor As muitas merces q de V. Ulus wissimasenhoria mefes quando estrie em Batavia meda agora confiansa afarer estas reqras pa denouo receber merces. sabera V. Islus Wissi masentoria q por morte demen marid a le mam ePine alqu tempe uiuux por nam querer sairme da companhia dos snors dlanderes de quesn tantas houras tenho vecebido porem uin do ocomendador Niculam de Bandel mesa lon pa carar com esmite oque heu aseitei por o bideser do dito comendador. porem des pois de breues dias passados Morren esmite Cole Mo terho escrito emhué peticam q cor esta mande em a qual peticam pesse humilmente a V. Mus wis sima s. ponha os ohos desua clemensia, everq os grandes trahathos, caflicois emq ocomencador memeten tante q'ueis a noua la morte de esmi¬ te clome ist he terra demoiros aonde senam quarda iustica mefoi forsado dar durentos celes tumo is aocomendador, afim gelle weder¬ xase tende confiansa em aclemensia de v: Illus trissima s q meania defarier iustica caiudar melemo sempre fes, epois son custumada areelbe¬ honras namsera penore av. Ilus wissemas of arerma¬ dinsu pera poder passar minha uicla. Juntamt. quand sai de Batavia com Alemam deixei mil reales pr g Alemam tornase otro anne asle uir elle foi em Olanda equande tornana morren iunto le Aleao easim nae rode uir pr seruir icompanhia; pelog V Illus Wissima S mefaca merce, cesmola demequerer mandar pagar es tes mil reales protestande heu deficar Tempre o brigada aoseruice de V'Illustrissimas aquempee metenha porsua eriada ecom tal memande emtrde. aquille, q heu nesta terra poder seruir a sura sua mother meene mende moits eme offereso atodo oserviee i memandar entretants fico rogardo a ds pellavila esande de V. Illus trissima s. Gomesme sar conserue por largos annos. Decembro 6 de 1637 seruidora de V. St. Maria caron."	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1128_0533
